"from_name","to_name","connected","num_common_genre","from_salesrank","from_rating","from_reviews","to_salesrank","to_rating","to_reviews"
74116,78395,1,11,385022,4,236,1353753,3.5,59
74168,74170,1,4,170259,4.5,192,213027,3.5,816
74213,97543,1,13,562473,5,29,4453,3.5,722
74591,87073,1,6,513206,4,33,975108,4.5,44
74591,143748,1,6,513206,4,33,198649,4,59
74615,229478,1,5,75105,4.5,64,29948,4.5,35
74666,79320,1,11,188320,5,92,208609,4,36
74672,204330,1,8,134058,4,25,112253,3.5,31
74686,77231,1,11,143382,4.5,36,2010,4,172
74715,91917,1,11,128462,4.5,138,30573,2.5,97
74715,150424,1,11,128462,4.5,138,843224,3.5,42
74715,224203,1,11,128462,4.5,138,57980,4.5,28
74767,216470,1,6,20144,4.5,44,383707,4.5,134
74950,89215,1,11,2906,5,30,398551,4.5,26
75058,103931,1,13,402921,3.5,121,558586,3.5,29
75072,161634,1,6,12019,3.5,32,350348,4,90
75149,108385,1,7,526130,3,32,298572,3,30
75284,89000,1,6,291217,3.5,52,23,4,437
75287,75289,1,9,6760,4.5,176,467851,4,26
75287,89398,1,9,6760,4.5,176,133130,4.5,294
75289,89398,1,6,467851,4,26,133130,4.5,294
75375,77200,1,16,88999,5,83,2852,4.5,38
75399,86810,1,12,219544,3.5,34,2353043,4,26
75409,86810,1,13,292387,4.5,52,2353043,4,26
75461,172759,1,10,209894,4.5,29,414532,4.5,51
75578,117648,1,5,130611,4,87,400778,3.5,25
75698,75700,1,8,128260,3.5,106,193218,3,43
75753,78214,1,5,511631,3.5,28,22053,4,707
75753,124008,1,5,511631,3.5,28,836205,4.5,54
75753,132670,1,5,511631,3.5,28,111931,3,56
75753,235104,1,5,511631,3.5,28,371907,4,37
75758,86812,1,7,178390,4.5,216,171461,3,29
75863,84805,1,9,4229,4.5,544,15617,4.5,65
75935,105131,1,12,278547,3.5,36,152684,4,87
75935,114473,1,12,278547,3.5,36,34883,4.5,52
76196,106397,1,11,260805,4.5,87,22814,3.5,125
76217,89592,1,5,169914,4,39,57908,4.5,38
76231,89593,1,4,74715,4.5,25,107203,4,30
76352,159559,1,12,15431,4.5,80,555124,4,184
76352,182190,1,12,15431,4.5,80,395606,3.5,61
76376,123520,1,15,43149,5,53,1373262,4,317
76382,105132,1,10,378461,3.5,359,346571,4.5,100
76443,81195,1,8,503384,3,29,21696,4,29
76460,87214,1,9,427108,4.5,74,746033,4,32
76470,98536,1,3,884682,4.5,47,83255,4,68
76620,106917,1,15,125646,4.5,26,337916,4.5,36
76673,78021,1,8,34751,4,40,17772,5,67
76732,78231,1,3,124267,4.5,43,619161,5,172
76732,119594,1,3,124267,4.5,43,45188,3.5,63
76955,130149,1,11,31280,3,80,189325,5,36
77006,78755,1,8,1888542,4,75,646617,4,72
77024,119596,1,8,266245,4,161,466629,4.5,573
77122,102639,1,18,22140,4.5,93,461586,4,27
77169,120553,1,8,147431,4,39,435851,4,54
77231,146722,1,8,2010,4,172,491798,4,47
77418,83980,1,5,473897,4,46,7499,4,44
77425,92926,1,6,541853,2.5,26,147634,5,27
77450,100778,1,7,372885,5,41,210439,5,42
77464,86264,1,8,4942,4.5,37,11788,5,28
77467,145028,1,3,815484,4.5,52,79020,4.5,249
77467,216195,1,3,815484,4.5,52,15892,4.5,108
77482,77483,1,13,26489,4.5,55,1351861,3.5,27
77635,90726,1,10,496071,3.5,29,153299,4.5,27
77793,118528,1,8,178792,4.5,107,133289,4.5,239
77875,89800,1,13,43189,3.5,57,283452,4,45
77878,81495,1,9,113195,4.5,33,773596,3.5,36
78057,117480,1,13,17171,4.5,782,202066,3.5,26
78141,97557,1,14,177652,5,26,1813165,4.5,90
78162,110918,1,8,260002,3.5,25,138247,4,35
78182,121361,1,5,536109,4.5,151,38330,4,334
78214,154307,1,14,22053,4,707,104702,3.5,52
78277,119883,1,7,26593,4.5,114,503371,4.5,114
78293,93009,1,13,110409,4.5,32,943698,4.5,36
78429,82212,1,4,173639,4.5,227,60509,3.5,76
78431,82212,1,14,101040,4.5,361,60509,3.5,76
78552,90322,1,11,4408,4.5,125,427585,4.5,59
78655,235109,1,10,35649,5,83,76089,3.5,230
78755,117542,1,8,646617,4,72,465831,4.5,30
78922,87253,1,5,27259,3.5,41,914849,3.5,32
79143,88257,1,11,484324,4.5,215,32524,4.5,202
79326,244338,1,8,57179,4.5,260,38481,4.5,37
79417,178553,1,9,136269,4.5,31,1561889,3,62
79511,126478,1,9,78451,4,91,483515,4,491
79659,149579,1,9,43068,4.5,46,51327,3.5,44
79734,156468,1,9,24223,5,26,2800303,4,186
80055,80217,1,4,421545,4.5,26,608,4,134
80315,90338,1,12,421897,4.5,39,270137,4,25
80552,101599,1,10,385216,4.5,33,63323,4,33
80552,141234,1,10,385216,4.5,33,119437,3,77
80552,149511,1,10,385216,4.5,33,333400,4.5,30
80552,223323,1,10,385216,4.5,33,808578,3.5,37
80560,250941,1,4,78686,4.5,30,62987,4.5,254
80651,105152,1,5,113872,4.5,43,149580,4.5,37
80776,89565,1,6,51267,4,64,353606,4.5,38
80792,80796,1,13,68398,4.5,27,46911,4,274
80864,116661,1,13,511043,4,25,95118,4,42
80927,87235,1,4,181733,3.5,85,5151,4.5,198
80969,98053,1,12,11360,3.5,462,362590,4,111
80999,192114,1,6,30709,4.5,45,1554,4.5,26
80999,213264,1,6,30709,4.5,45,186710,4.5,113
81042,118794,1,9,608617,4,334,120770,3,37
81342,90559,1,18,51894,4,25,68973,4.5,191
81459,201688,1,7,505299,4.5,63,56355,3,53
81860,97881,1,7,141188,4.5,26,139655,3.5,26
81922,129650,1,11,40207,5,40,394056,5,216
81924,100642,1,12,249525,3.5,313,83295,4.5,29
81946,81947,1,9,484605,4.5,219,2684152,4.5,44
81954,81957,1,5,106100,4,26,12578,3.5,88
82029,82030,1,16,237337,4.5,32,480660,4,52
82030,102283,1,3,480660,4,52,25774,4,49
82050,101487,1,10,128135,5,29,70129,4.5,42
82053,95672,1,8,131020,4.5,54,543474,4.5,86
82212,101672,1,6,60509,3.5,76,284246,5,38
82929,103620,1,13,762305,4,202,623,4.5,53
82967,82969,1,6,84803,5,115,31079,4.5,826
82967,136518,1,6,84803,5,115,408376,4.5,156
83326,94985,1,6,29515,4.5,86,178024,4,26
83435,255398,1,7,10152,4,27,72254,4.5,89
83521,108789,1,7,15973,5,59,479899,4,61
83521,122554,1,7,15973,5,59,907463,4.5,82
83539,107856,1,7,687329,4,30,264670,4.5,150
83593,153613,1,14,352,4,88,225836,4,26
83607,91241,1,8,46892,4.5,206,138192,3.5,51
83610,86175,1,13,22428,4,30,61501,3.5,35
83610,87057,1,13,22428,4,30,101222,4.5,27
83610,101663,1,13,22428,4,30,1231,3.5,72
83707,229470,1,6,144137,3.5,31,928848,4.5,55
83818,101331,1,12,50567,4.5,49,110209,4.5,27
83936,90368,1,7,591369,4.5,35,473505,4.5,26
84000,114912,1,8,149689,4.5,26,714468,4.5,587
84000,145203,1,8,149689,4.5,26,6742,5,25
84043,205740,1,13,43327,4.5,52,7547,4.5,43
84132,84133,1,10,70350,3.5,34,8690,3,56
84467,112294,1,10,823,4.5,80,149926,3,40
84640,116129,1,6,10641,4,44,484817,4,27
84721,86116,1,7,56692,3.5,25,4345,4,84
84875,106061,1,3,93246,4.5,28,18718,4.5,98
84883,129521,1,2,581220,4,25,556921,4.5,35
84952,140633,1,9,385001,5,64,16275,4.5,827
85015,180980,1,6,25966,4,28,169293,5,36
85070,115582,1,10,151298,3.5,47,524747,4,227
85085,187328,1,6,431748,4.5,32,36188,3.5,57
85085,219280,1,6,431748,4.5,32,213613,3.5,116
85162,90033,1,9,145691,4,25,556396,3.5,66
85196,107713,1,15,601962,4.5,33,433941,4.5,36
85196,138691,1,15,601962,4.5,33,180828,4.5,32
85259,110456,1,3,3577,4,232,89469,4,26
85259,112940,1,3,3577,4,232,297215,3.5,57
85313,105357,1,7,742757,4.5,167,18164,4.5,72
85313,115424,1,7,742757,4.5,167,10932,4,33
85390,107068,1,11,251011,4,345,1099273,4,41
85486,91621,1,9,37106,4.5,150,11943,4,32
85486,99628,1,9,37106,4.5,150,34540,4.5,32
85527,86514,1,5,525144,3.5,100,339000,4.5,90
85563,124020,1,7,77685,3.5,80,196612,4,31
85563,177754,1,7,77685,3.5,80,37712,3,145
85565,192157,1,6,504500,4.5,49,178309,4,123
85805,183023,1,10,191434,4,188,145038,4,238
85875,179078,1,3,356932,4,31,28300,3.5,90
85879,176643,1,8,206884,3,33,11965,4,28
86023,154747,1,12,8119,4.5,74,376768,4.5,147
86028,123004,1,8,24977,4.5,31,178784,4.5,26
86175,87057,1,3,61501,3.5,35,101222,4.5,27
86187,131992,1,9,363264,4,29,241165,2.5,35
86228,109268,1,10,539571,5,40,338876,4,365
86264,139890,1,10,11788,5,28,169981,4,43
86283,119092,1,6,38569,4.5,25,647856,3.5,239
86299,101504,1,9,17667,5,26,443982,4,276
86492,86496,1,10,346383,5,34,978286,4,73
86496,119453,1,4,978286,4,73,900,5,97
86496,196976,1,4,978286,4,73,544486,3.5,39
86496,208047,1,4,978286,4,73,355952,4.5,25
86581,109270,1,9,15303,4,35,18777,4.5,26
86886,147895,1,11,2187900,4.5,56,885,5,89
86931,110357,1,4,345792,4.5,28,289843,5,26
87046,141582,1,11,250220,4.5,90,239233,3.5,52
87057,101663,1,12,101222,4.5,27,1231,3.5,72
87172,169956,1,4,35656,4.5,75,273699,4,102
87240,126319,1,8,373145,4,28,472301,4,51
87311,238788,1,11,768968,2.5,38,117155,4.5,76
87413,121277,1,10,449028,3.5,44,327533,3.5,27
87434,104347,1,9,50445,4.5,68,284418,4,39
87466,97241,1,7,16811,4.5,73,14910,4.5,51
87739,135579,1,19,257913,4.5,589,732762,4,30
87739,143713,1,19,257913,4.5,589,317265,4.5,30
88031,93391,1,10,10076,3.5,485,81282,4.5,29
88031,106977,1,10,10076,3.5,485,786991,4.5,903
88171,149793,1,12,249799,4,47,31499,4.5,52
88503,88880,1,15,187216,4.5,93,6511,4.5,125
88504,107907,1,6,612364,3.5,77,47350,4.5,86
88529,112154,1,3,123083,4.5,43,1579798,2.5,101
88616,110111,1,10,11373,5,65,635378,4.5,35
88616,139640,1,10,11373,5,65,100240,3.5,87
88616,158181,1,10,11373,5,65,411846,4.5,313
88616,211053,1,10,11373,5,65,59818,4.5,56
88680,110666,1,7,12552,4.5,37,78901,3.5,39
88777,115343,1,3,475910,3.5,30,453360,4.5,81
88787,131863,1,15,263821,4.5,381,1047421,4.5,450
88880,107907,1,9,6511,4.5,125,47350,4.5,86
89363,92038,1,9,854216,4.5,98,7027,4.5,118
89390,211804,1,9,17064,5,27,13412,4.5,131
89564,89565,1,18,471368,5,31,353606,4.5,38
89688,91279,1,9,51523,4.5,33,12000,4,1141
89881,135867,1,8,113224,4.5,30,9933,4,34
90020,90022,1,13,71522,4.5,176,470195,4.5,75
90055,92907,1,11,571835,4.5,25,186647,4,27
90146,138401,1,11,324994,3.5,163,31639,3,635
90166,196547,1,12,392427,4,96,127266,4,82
90240,102153,1,12,268929,3,31,1092850,3,29
90259,97377,1,7,12581,4.5,111,5066,4.5,87
90301,90302,1,9,174535,3.5,410,433706,4,64
90338,106249,1,14,270137,4,25,417460,4.5,27
90393,92705,1,10,455350,4.5,28,59028,4,28
91022,109094,1,8,2426,5,33,18196,4,28
91089,106429,1,9,914663,4.5,32,479622,4,31
91108,91111,1,6,259896,4.5,33,224439,4.5,39
91137,241311,1,6,494732,3,29,1425,3.5,331
91158,91159,1,13,347636,5,5039,67881,4.5,33
91158,220939,1,13,347636,5,5039,10474,5,35
91241,180986,1,4,138192,3.5,51,34509,4,25
91241,237684,1,4,138192,3.5,51,109837,3.5,36
91395,127463,1,6,291392,4,31,201316,3,33
91432,143642,1,17,4991,4,29,578049,4,25
91617,238915,1,5,423043,4.5,48,101272,3.5,455
91624,97309,1,5,1202330,4.5,33,130107,4,45
91655,166536,1,7,141763,4.5,42,129854,5,35
91734,126847,1,7,26299,4,32,28682,4.5,83
91782,160320,1,9,405668,2.5,74,181864,4.5,39
91797,95900,1,12,728812,4,299,486420,5,100
91886,97323,1,8,257621,5,33,152515,4,30
91917,224203,1,9,30573,2.5,97,57980,4.5,28
92038,109000,1,8,7027,4.5,118,246602,4.5,28
92227,105787,1,7,136828,5,25,146822,5,32
92235,95757,1,12,357714,4,1133,1581,4.5,393
92235,95758,1,12,357714,4,1133,129587,4.5,26
92610,149316,1,10,588645,4,829,39761,4,25
92623,142289,1,8,48411,4,215,703535,4.5,209
92715,101985,1,14,262827,4.5,46,1209706,4,1155
92849,121382,1,12,8024,3.5,116,8118,4,300
92991,115547,1,13,13996,3.5,71,300002,4,26
93009,136236,1,8,943698,4.5,36,13895,4,25
93024,156901,1,15,1715882,4.5,105,22417,4.5,28
93036,98998,1,3,393142,3,46,21613,4.5,49
93050,103262,1,9,129262,3,245,685414,4.5,84
93050,135765,1,9,129262,3,245,110944,4.5,333
93117,134016,1,16,380012,4.5,32,107145,4,91
93187,106694,1,18,401698,4,267,161262,4.5,26
93187,178529,1,18,401698,4,267,229596,4.5,332
93226,136458,1,9,363762,4.5,258,721224,2.5,87
93469,93468,1,9,8226,4.5,79,535645,3,28
93475,102507,1,4,4434,4,162,149419,4.5,219
93547,93548,1,7,177769,4.5,33,35966,4,51
93548,98300,1,4,35966,4,51,2110,4,275
93902,151513,1,13,270369,4.5,145,464319,3.5,25
93972,200245,1,3,416784,4,25,486792,5,129
94038,98355,1,9,37133,4.5,40,45518,3.5,44
94038,159559,1,9,37133,4.5,40,555124,4,184
94065,114369,1,13,337784,3,223,352799,3.5,27
94117,125429,1,5,312460,4,54,429831,4,356
94117,151829,1,5,312460,4,54,318323,4.5,26
94173,186578,1,8,31030,4.5,27,444819,5,2396
94352,182616,1,8,48268,4,34,12521,3.5,72
94352,186598,1,8,48268,4,34,1579497,4,76
94427,98377,1,10,200776,3.5,36,459666,4,52
94436,110456,1,7,9007,4,41,89469,4,26
94436,112940,1,7,9007,4,41,297215,3.5,57
94479,101383,1,3,490987,4.5,70,1526726,4.5,97
94508,131209,1,5,43914,4,94,449390,4.5,376
94508,238834,1,5,43914,4,94,56822,3.5,32
94592,210684,1,9,457043,5,26,598133,4.5,53
94592,217093,1,9,457043,5,26,272853,4.5,44
94825,134794,1,9,94607,4.5,64,476928,4,43
94903,148406,1,10,124954,3.5,305,476075,4.5,82
95005,118519,1,3,880073,4.5,765,2736,3.5,102
95025,147799,1,10,235102,3,52,110726,4.5,261
95308,95309,1,11,431215,3.5,39,634,4.5,58
95380,110710,1,10,19699,5,27,480756,5,26
95554,203333,1,8,225384,3.5,102,6714,4.5,107
95600,95598,1,14,1322263,4.5,197,330700,3.5,53
95656,104114,1,8,116215,3.5,406,517694,3.5,38
95688,95689,1,3,41796,4,73,9732,5,67
95688,97359,1,3,41796,4,73,45493,4.5,170
95689,97359,1,5,9732,5,67,45493,4.5,170
95757,95758,1,8,1581,4.5,393,129587,4.5,26
95761,142081,1,19,532550,4.5,97,46146,4,45
95941,101210,1,5,165783,4.5,146,134120,4.5,80
96036,105787,1,5,116842,4.5,51,146822,5,32
96071,96072,1,7,480139,3.5,76,82132,4,67
96071,108626,1,7,480139,3.5,76,241460,4.5,62
96133,96136,1,3,156120,3.5,26,806346,4,238
96240,130446,1,9,710,4.5,40,193032,3.5,46
96365,96366,1,7,2207,3.5,204,308901,4.5,40
96365,146600,1,7,2207,3.5,204,761553,4,28
96365,146685,1,7,2207,3.5,204,1367,4.5,63
96510,109385,1,10,516388,4,51,264472,4,43
96527,115013,1,15,185768,5,34,417796,4.5,121
96570,103329,1,7,64624,4,47,36721,3.5,43
96650,96651,1,9,360149,5,32,475553,4.5,38
96650,169026,1,9,360149,5,32,107621,5,28
96678,148201,1,10,9468,3.5,28,499091,2.5,28
96695,147544,1,10,554332,4,27,274297,3.5,27
96695,147545,1,10,554332,4,27,169762,4.5,65
96746,132384,1,15,319091,4.5,55,243612,4.5,27
96762,106865,1,9,272545,4,31,93350,4,860
96762,173856,1,9,272545,4,31,9232,4.5,70
96851,96852,1,5,69265,4,81,686522,4,41
96998,97001,1,14,613782,4.5,89,87072,4,90
97265,119452,1,12,55966,4.5,99,52612,5,44
97265,119453,1,12,55966,4.5,99,900,5,97
97306,97307,1,3,115796,4.5,45,771730,4.5,183
97383,125584,1,6,132018,4,48,814622,4.5,62
97436,156236,1,7,320095,4,36,27409,5,270
97555,172062,1,14,3237,5,601,304773,5,81
97581,106469,1,9,87630,4,25,801947,4.5,46
97661,245446,1,7,953849,4.5,54,18072,4,27
98157,115398,1,11,498310,5,49,57605,4,27
98247,117012,1,4,87018,4,37,501758,4.5,82
98269,142417,1,12,872071,3.5,117,4097,4.5,60
98285,188971,1,7,31396,4,46,611910,4.5,42
98317,105055,1,5,125429,4,65,103874,4.5,50
98343,112702,1,12,698549,3.5,125,150154,4.5,52
98343,212797,1,12,698549,3.5,125,1063796,4.5,54
98355,104380,1,4,45518,3.5,44,189621,4,41
98411,119156,1,3,345974,2.5,26,178274,4.5,37
98411,119157,1,3,345974,2.5,26,1213,4,345
98501,238106,1,7,717146,4,211,111799,4.5,62
98511,147554,1,11,308944,2.5,486,1293359,5,192
98520,130894,1,6,40700,3.5,34,892230,5,68
98637,98639,1,7,90633,4,166,123153,4,196
98637,98640,1,7,90633,4,166,261970,3,41
98690,199556,1,6,642429,3.5,138,326034,4,28
98891,144728,1,6,13470,4,32,655700,4.5,45
98906,121645,1,11,115161,4,447,18408,4.5,67
98915,244553,1,10,462950,4,56,1251445,4.5,27
98955,243917,1,11,9559,4,148,217937,3.5,68
98996,108768,1,10,632438,4,120,681679,4,38
99022,149367,1,6,3837,3.5,108,131380,4.5,454
99029,153491,1,8,329703,4,39,10740,4.5,80
99037,143089,1,10,590365,4.5,27,655816,4,94
99081,104410,1,8,31326,4.5,31,161735,4,64
99140,136477,1,7,560050,3.5,38,638668,4,157
99140,242329,1,7,560050,3.5,38,469091,4.5,444
99241,248165,1,8,35038,4.5,28,357979,4,32
99268,99269,1,6,186444,4,28,128818,4.5,89
99350,135087,1,4,46355,5,26,66582,4,91
99414,113712,1,5,72727,4,125,156802,4.5,2160
99635,129495,1,9,143772,3,90,39606,4.5,27
99738,100010,1,10,8076,4.5,114,1105443,3,84
99779,109212,1,10,21705,4.5,101,37587,4,80
99840,142419,1,9,417378,3.5,26,307925,4,51
99928,217771,1,5,268948,4,37,109782,3,28
100048,136574,1,4,9579,3,30,15789,4.5,137
100048,246912,1,4,9579,3,30,387520,5,29
100220,106731,1,7,178675,4,343,248866,4,25
100240,130791,1,6,31982,4,76,563149,4,144
100267,104366,1,7,30746,3.5,91,1401,4.5,264
100383,100385,1,7,271886,5,80,278461,4.5,584
100412,100414,1,9,515567,4.5,39,2639070,3.5,68
100474,113230,1,5,16150,4.5,39,275987,4,74
100605,109905,1,13,15049,4.5,116,262401,4,166
100605,98300,1,13,15049,4.5,116,2110,4,275
100674,100675,1,7,59663,4,45,497202,4.5,47
101019,173562,1,5,331183,3.5,56,317539,4.5,48
101019,253400,1,5,331183,3.5,56,56595,4.5,33
101289,138693,1,4,414771,3,109,182290,4.5,38
101426,101427,1,11,379050,4.5,38,164179,4.5,96
101538,117738,1,7,19143,4,39,367688,4.5,63
101538,134740,1,7,19143,4,39,121145,3.5,35
101538,218769,1,7,19143,4,39,644175,3.5,47
101619,101717,1,7,627410,4,84,108007,4,32
101642,148869,1,5,20480,4.5,32,308840,4,31
101647,199442,1,4,854,4.5,126,759682,4,300
101935,157978,1,4,22927,4,37,125082,3.5,141
101985,145308,1,6,1209706,4,1155,362912,4,52
101985,157047,1,6,1209706,4,1155,402491,4.5,398
102213,133568,1,5,505992,3,1176,17869,3.5,359
102314,102555,1,11,1424066,4.5,41,80871,5,60
102339,118373,1,3,483091,4,41,1180451,3.5,76
102383,118433,1,6,8559,4.5,63,23256,4.5,77
102400,124781,1,12,469953,3,33,102535,4.5,65
102497,102500,1,8,355786,3,26,452203,4.5,54
102539,123549,1,10,315762,3.5,696,20247,4,27
102539,123551,1,10,315762,3.5,696,94499,4,36
102539,163136,1,10,315762,3.5,696,179111,4.5,25
102539,218493,1,10,315762,3.5,696,1386765,4.5,177
102545,107066,1,8,185691,4.5,40,30879,4.5,87
102545,250555,1,8,185691,4.5,40,45552,4.5,521
102585,219972,1,7,80260,4.5,33,479384,5,30
102598,121660,1,10,137422,3.5,90,235721,5,441
102609,105455,1,5,758566,3,56,64053,4.5,29
102877,105367,1,9,332515,4.5,30,36092,4.5,28
102877,151471,1,9,332515,4.5,30,170887,4.5,33
103025,121872,1,12,37205,4.5,31,856449,4.5,34
103158,119681,1,10,12296,5,50,586455,5,32
103257,103258,1,8,159123,4.5,34,604799,5,28
103348,213476,1,5,9512,4,25,1113369,3,52
103349,196012,1,3,626202,4,26,28583,4,89
103349,199448,1,3,626202,4,26,21911,4,75
103542,129115,1,6,135816,3.5,33,190800,3.5,43
103574,118528,1,9,44833,4.5,47,133289,4.5,239
103748,156383,1,6,10735,3.5,34,162488,4,25
103748,258364,1,6,10735,3.5,34,85417,3.5,211
103849,139495,1,6,3367,4,140,95373,2,29
103885,156901,1,7,227168,2.5,37,22417,4.5,28
103983,129826,1,21,1042312,5,2396,632350,5,31
104042,112424,1,8,952610,4,43,527354,5,124
104042,194941,1,8,952610,4,43,99360,4.5,230
104264,114032,1,6,20062,4.5,25,661669,3,51
104344,124365,1,6,84933,4.5,40,527492,3.5,28
104344,147342,1,6,84933,4.5,40,379660,4,36
104663,126730,1,5,658685,3,70,10309,4.5,45
104914,116807,1,5,123477,3.5,46,234123,3,83
105007,157524,1,15,755007,4,67,35718,4,41
105187,106173,1,3,21193,4,30,1143281,4.5,123
105210,182599,1,8,661109,4.5,25,30205,4,172
105346,109378,1,4,181257,4.5,25,996,3.5,709
105346,109379,1,4,181257,4.5,25,17032,4.5,74
105367,176122,1,11,36092,4.5,28,679098,4,43
105441,107933,1,6,1071706,4.5,31,568633,3.5,30
105470,143868,1,6,198626,4.5,25,1408432,4,28
105516,105519,1,6,6967,4,78,148854,4,100
105526,130446,1,18,970362,4,427,193032,3.5,46
106150,117332,1,14,557319,4.5,120,100472,4.5,44
106256,126523,1,4,106095,4.5,32,28376,4,104
106411,113972,1,6,4441,4,51,78336,4.5,27
106411,177259,1,6,4441,4,51,130096,3.5,33
106437,108530,1,7,209574,4.5,66,260878,4.5,141
106437,109668,1,7,209574,4.5,66,121507,4,25
106504,161102,1,8,12967,4,26,28647,4.5,35
106593,125996,1,5,701506,4.5,25,5765,5,30
106640,193429,1,8,204234,4.5,32,124914,4.5,72
106647,155306,1,8,678860,3,44,363721,5,33
106694,107480,1,6,161262,4.5,26,36131,4,31
106694,178529,1,6,161262,4.5,26,229596,4.5,332
106731,144067,1,6,248866,4,25,170995,3.5,82
106731,230466,1,6,248866,4,25,1100344,3,71
106827,114080,1,5,972895,5,72,116364,4,54
106856,168009,1,3,86051,5,31,1004451,5,100
106865,144321,1,9,93350,4,860,592221,4.5,28
106974,210884,1,4,831338,4,249,571014,3.5,97
106999,195339,1,9,23267,5,75,376840,4.5,227
106999,259952,1,9,23267,5,75,535270,4.5,34
106999,260296,1,9,23267,5,75,651775,3,51
107037,141945,1,11,127780,5,106,133111,4,26
107066,136130,1,15,30879,4.5,87,457923,4,119
107066,250555,1,15,30879,4.5,87,45552,4.5,521
107251,164111,1,6,597784,4,64,329162,4,48
107285,148226,1,14,396024,4,28,224604,3.5,51
107569,259082,1,11,979735,4,345,185572,4,26
107603,158454,1,6,103752,4.5,29,24026,2.5,30
107610,134116,1,4,229773,4,285,498109,5,29
107644,154264,1,3,135097,4.5,43,7131,4.5,69
107713,119908,1,11,433941,4.5,36,105470,4,68
107875,234966,1,10,204922,5,35,303047,5,25
107965,202075,1,3,378842,3.5,41,36459,4,204
107976,125204,1,8,55591,4.5,58,579117,5,27
108160,222033,1,11,126239,4,32,177881,2.5,27
108345,188820,1,4,882227,4.5,32,278460,3.5,110
108504,172048,1,7,82717,4.5,398,138326,3,218
108530,109668,1,14,260878,4.5,141,121507,4,25
108530,111644,1,14,260878,4.5,141,243640,4.5,36
108580,154451,1,11,17909,4.5,103,354166,4.5,27
108944,140672,1,4,502872,3,84,45196,4,571
109094,154012,1,15,18196,4,28,47795,4.5,61
109187,109190,1,16,3567,4,33,268220,4,28
109212,113769,1,4,37587,4,80,58229,3.5,141
109281,158196,1,9,11161,4.5,96,186306,3.5,74
109281,185315,1,9,11161,4.5,96,282771,4.5,47
109378,109379,1,7,996,3.5,709,17032,4.5,74
109407,141790,1,17,128618,4.5,146,164314,2.5,196
109461,173402,1,7,42125,4.5,28,497514,4,88
109461,249717,1,7,42125,4.5,28,83183,5,27
109524,186556,1,8,14000,4.5,129,56321,4.5,69
109554,109556,1,6,451476,4,44,441,4.5,384
109643,109645,1,12,103260,4.5,26,339935,4,132
109645,126465,1,7,339935,4,132,471823,4.5,30
109668,111644,1,9,121507,4,25,243640,4.5,36
109808,155753,1,13,1212740,4,41,31746,4.5,165
109971,113769,1,18,330882,4.5,53,58229,3.5,141
109971,150048,1,18,330882,4.5,53,127812,4.5,60
109971,178609,1,18,330882,4.5,53,135844,4.5,36
109971,213358,1,18,330882,4.5,53,474798,4.5,1173
110014,142228,1,4,842082,4,31,57283,4.5,31
110014,157801,1,4,842082,4,31,159258,4,58
110029,111892,1,10,239674,2,49,315683,4,29
110034,153763,1,5,111251,4.5,71,603298,4,28
110107,110111,1,10,307204,4.5,30,635378,4.5,35
110148,114458,1,7,129757,4,99,559186,4.5,99
110148,124701,1,7,129757,4,99,574403,4.5,50
110148,155138,1,7,129757,4,99,46345,4,166
110171,117629,1,6,14304,3.5,114,646806,3.5,38
110271,110272,1,15,241040,3.5,35,16064,4.5,38
110271,110273,1,15,241040,3.5,35,1715,4,267
110272,110273,1,6,16064,4.5,38,1715,4,267
110342,110343,1,10,292348,3.5,32,247338,3.5,110
110342,110345,1,10,292348,3.5,32,2074340,4.5,826
110345,188286,1,14,2074340,4.5,826,903,4.5,263
110345,219695,1,14,2074340,4.5,826,498360,4,58
110456,112940,1,5,89469,4,26,297215,3.5,57
110480,133344,1,18,26219,4.5,50,36559,4,37
110480,169695,1,18,26219,4.5,50,23863,4,38
110561,223826,1,6,32331,4,25,74842,3.5,62
110918,158671,1,6,138247,4,35,60471,4,215
110918,158672,1,6,138247,4,35,57056,4.5,146
110979,128608,1,5,24097,4,365,7499,4.5,254
111097,160922,1,11,966603,4.5,46,174050,4.5,35
111801,135104,1,11,935471,4.5,31,12054,4.5,33
111927,135741,1,8,968008,5,25,1184734,4.5,32
112704,136957,1,3,1091898,4.5,225,1172088,5,38
112933,163506,1,11,137019,4.5,43,422559,3,170
113067,126277,1,6,591253,4.5,39,6320,4.5,33
113189,113191,1,7,85501,3,43,1270651,4,25
113191,115479,1,9,1270651,4,25,311133,4.5,44
113192,224172,1,7,36425,3.5,28,899873,4,54
113369,120042,1,6,656570,3.5,26,213898,3.5,29
113389,113391,1,7,95871,5,57,658564,4.5,33
113400,130597,1,12,42190,3.5,206,1060,4.5,680
113619,227026,1,8,631,4.5,282,18523,4.5,165
113633,187854,1,7,204092,3.5,40,17647,4.5,118
113633,215497,1,7,204092,3.5,40,159242,3.5,88
113899,137574,1,12,224780,4.5,39,65418,4,28
114007,221931,1,5,405822,5,30,44557,3,113
114186,163000,1,6,55188,3.5,38,356294,4.5,31
114186,217230,1,6,55188,3.5,38,166396,3,69
114186,223878,1,6,55188,3.5,38,224632,4,55
114365,115615,1,6,66419,4,25,220666,4,37
114365,116017,1,6,66419,4,25,64207,5,107
114393,132920,1,6,288987,3.5,58,1932872,4,146
